,subject,session_id,electrode,electrode_type,fooof_export_path,offset,log knee,exponent,tau (ms),rsquared
270,DBS3011,4,ecog_136,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_136-fooof.json,1.7605359578637032,1.3117190785639337,3.850531219374416,7.764277573930897,0.9947643718355361
271,DBS3011,4,ecog_137,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_137-fooof.json,1.7176600937404722,1.2920593194498573,3.8911381456553467,8.123829727824996,0.9981991818472
272,DBS3011,4,ecog_138,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_138-fooof.json,1.7984974265417748,1.2942845509516994,3.728293419725482,8.082311428110952,0.9977391493036943
273,DBS3011,4,ecog_139,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_139-fooof.json,2.1033495356549334,1.2655137668532064,3.3567214097119447,8.635875343567097,0.9955766152129729
274,DBS3011,4,ecog_140,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_140-fooof.json,2.2808304469064296,1.2547128025648993,3.458953998236867,8.853343793180562,0.9950146299209415
275,DBS3011,4,ecog_141,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_141-fooof.json,2.1336522415293904,1.1588797658710448,3.2182071013251345,11.039270260873241,0.9857374893740727
276,DBS3011,4,ecog_143,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_143-fooof.json,1.879496806607928,1.3046841309750212,3.2661331563019433,7.891071903000582,0.9961462347019971
277,DBS3011,4,ecog_144,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_144-fooof.json,1.5782432055149203,1.2357281827273097,2.98815621705087,9.248939719470304,0.9950287442251382
278,DBS3011,4,ecog_145,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_145-fooof.json,1.5232608837149813,1.3054471384836044,3.6231137492928793,7.877220331337861,0.9968586152710831
279,DBS3011,4,ecog_146,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_146-fooof.json,1.6558408402062685,1.2817086560435205,3.6817283953111346,8.319772973364108,0.99583395178389
280,DBS3011,4,ecog_147,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_147-fooof.json,1.659141832762741,1.2910504706923474,3.6911800538622153,8.14272299588233,0.9952097629142511
281,DBS3011,4,ecog_148,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_148-fooof.json,1.6331324806669543,1.2914041248945591,3.692301150682312,8.136094921746725,0.9965862413318373
282,DBS3011,4,ecog_149,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_149-fooof.json,2.0041708341572537,1.1792783015696353,3.067005372135759,10.532751308618497,0.9925972139625499
283,DBS3011,4,ecog_150,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_150-fooof.json,1.966847362910681,1.2249921609175072,3.0647658973437584,9.480428577191672,0.9928109924469126
284,DBS3011,4,ecog_151,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_151-fooof.json,1.841359173673322,1.274495544431545,3.3618081330891108,8.459108339805828,0.9954584720893231
285,DBS3011,4,ecog_152,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_152-fooof.json,1.8010475440556162,1.2495270797408793,3.1563925636079873,8.959691409314901,0.9949910275103118
286,DBS3011,4,ecog_153,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_153-fooof.json,1.6739336244220464,1.306400576670697,3.3521798545932646,7.859945866880123,0.9921563051171205
287,DBS3011,4,ecog_154,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_154-fooof.json,1.610128068250037,1.2838316692045149,3.431703306960433,8.279201687110602,0.9914109181183014
288,DBS3011,4,ecog_155,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_155-fooof.json,1.3948078758555522,1.30241264170099,3.4599623174258243,7.932452677938901,0.9950761380326848
289,DBS3011,4,ecog_156,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_156-fooof.json,1.2646180153802709,1.30491096548645,3.178911421357714,7.886951426824736,0.9908791524839335
290,DBS3011,4,ecog_157,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_157-fooof.json,0.9878057329985468,1.3106022800970392,3.2568856762728644,7.784269289753253,0.9917916703750909
291,DBS3011,4,ecog_158,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_158-fooof.json,1.0816130916347195,1.2141665847578063,3.142854503062661,9.719715360048873,0.9928111389261903
292,DBS3011,4,ecog_159,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_159-fooof.json,1.1314127812691002,1.2366961260457234,3.029531677322138,9.228348897572943,0.9915741510468734
293,DBS3011,4,ecog_160,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_160-fooof.json,1.516983249952985,1.1776237599222226,2.856824916561652,10.572954706104003,0.9771909292157497
294,DBS3011,4,ecog_161,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_161-fooof.json,1.2324958751210302,1.2963332672017878,3.3659602329939884,8.044274176781018,0.9952797303346523
295,DBS3011,4,ecog_162,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_162-fooof.json,1.8926804585533539,1.040033421560214,2.7228467030748384,14.513986342574887,0.9837443398627894
296,DBS3011,4,ecog_163,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_163-fooof.json,1.5697919179389381,1.1524989855771628,3.1757277464814995,11.202659760147336,0.994181830907347
298,DBS3011,4,ecog_201,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_201-fooof.json,1.0281110589650717,1.318394893802435,3.4204820373464453,7.64584056841419,0.9981811522705004
299,DBS3011,4,ecog_202,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_202-fooof.json,0.4022249863829207,1.3753746883582656,3.0169769175317005,6.705720431572335,0.9973524964150283
300,DBS3011,4,ecog_203,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-ecog_203-fooof.json,0.6940828421873491,1.347113296022396,3.2800633400015036,7.156601508053676,0.9979207005788316
301,DBS3011,4,dbs_L1,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-dbs_L1-fooof.json,1.2049164163464765,-1.0,1.2275267130871057,1591.5494309189535,0.9828988388796116
302,DBS3011,4,dbs_L2A,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-dbs_L2A-fooof.json,1.130794451214666,-1.0,1.128353236746496,1591.5494309189535,0.9748790542682548
303,DBS3011,4,dbs_L2B,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-dbs_L2B-fooof.json,1.2245048779620868,-1.0,1.293789486390721,1591.5494309189535,0.9925819463255354
304,DBS3011,4,dbs_L2C,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-dbs_L2C-fooof.json,0.9152569344557855,-1.0,1.2340428990594052,1591.5494309189535,0.9839983349124831
305,DBS3011,4,dbs_L3A,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-dbs_L3A-fooof.json,0.95985811819677,-1.0,1.2350007287666087,1591.5494309189535,0.9889000247110051
306,DBS3011,4,dbs_L3B,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-dbs_L3B-fooof.json,1.1307962078343607,-1.0,1.2892379794688476,1591.5494309189535,0.9810182896763805
307,DBS3011,4,dbs_L3C,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-dbs_L3C-fooof.json,1.5657362776072001,-1.0,1.637955316694965,1591.5494309189535,0.9667740682969664
308,DBS3011,4,dbs_L4,dbs,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3011-4-dbs_L4-fooof.json,0.9865837862594348,-1.0,1.2898412415867575,1591.5494309189535,0.9702425427637058
309,DBS3012,5,ecog_101,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_101-fooof.json,1.583853463117232,1.1499139367139364,2.5726797788442735,11.269540143991339,0.989716686771718
310,DBS3012,5,ecog_102,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_102-fooof.json,1.7431323166617474,1.2778398372926552,3.124486429276688,8.394218977783826,0.9954914454699965
311,DBS3012,5,ecog_104,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_104-fooof.json,1.1867604530065903,1.2896962850161675,3.28865692085488,8.168152672311543,0.993500377055289
312,DBS3012,5,ecog_105,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_105-fooof.json,1.0068080197946374,1.2199654028755482,2.8018491247291974,9.59079766269931,0.9906222390533737
313,DBS3012,5,ecog_106,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_106-fooof.json,0.8877792789357009,1.2451267590601773,2.899407964775088,9.050933470215579,0.9932868804462259
314,DBS3012,5,ecog_107,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_107-fooof.json,1.0996618458513956,1.0298933313237655,2.646554589616647,14.856852111743729,0.9923815576547728
315,DBS3012,5,ecog_108,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_108-fooof.json,1.114056769648287,1.0282473204388336,2.579221461537509,14.913267613779421,0.9884911000673363
316,DBS3012,5,ecog_109,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_109-fooof.json,1.0084493488524418,1.1505330917959586,2.845941050541755,11.253485089466214,0.9903541885445701
317,DBS3012,5,ecog_110,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_110-fooof.json,1.3349171297739515,1.133926286681947,2.912645474292809,11.69213564033176,0.9892787106423271
318,DBS3012,5,ecog_111,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_111-fooof.json,1.2592729797849225,1.2806601951606569,3.214125852643279,8.339882587257073,0.9891054797413837
319,DBS3012,5,ecog_112,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_112-fooof.json,1.4331490384745325,1.262223819910713,3.138720176200634,8.701543822885634,0.9875229957259263
320,DBS3012,5,ecog_113,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_113-fooof.json,1.611803994810677,1.284487628338678,3.2473679927544983,8.266706205583493,0.9874325716926899
321,DBS3012,5,ecog_114,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_114-fooof.json,1.4635168587498057,1.2977244817175535,3.4473134304826716,8.018546460845531,0.9906541136884407
322,DBS3012,5,ecog_115,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_115-fooof.json,1.5820233432469422,1.2537944262383585,3.4592993548851427,8.872085233618124,0.9935673985027633
323,DBS3012,5,ecog_116,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_116-fooof.json,1.573240249033416,1.2786356562654733,3.60913737114052,8.378851152192055,0.9953362822446844
324,DBS3012,5,ecog_117,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_117-fooof.json,1.5104108372145488,1.270627440600555,3.450118339358283,8.534787078733826,0.9962247737141967
325,DBS3012,5,ecog_118,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_118-fooof.json,1.8873002798498602,1.1328843137880151,3.1326138232225658,11.720221456284,0.9854364607931876
326,DBS3012,5,ecog_119,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_119-fooof.json,1.398191681883872,1.3131610164694945,3.364160705102267,7.738541486043696,0.9973954441611298
327,DBS3012,5,ecog_120,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_120-fooof.json,1.265600573076949,1.3208136655266438,3.422829723685638,7.603375973555495,0.9971958901427633
328,DBS3012,5,ecog_121,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_121-fooof.json,1.3994251866098446,1.184189985277575,2.991797376482565,10.414301494445265,0.9921004933567497
329,DBS3012,5,ecog_122,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_122-fooof.json,1.2171525923166553,1.066373167799187,2.6815219181172227,13.659882506568374,0.9850751133322936
330,DBS3012,5,ecog_123,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_123-fooof.json,1.2640524821469976,1.159011807828842,2.777023683431045,11.0359144151253,0.9901521589560041
331,DBS3012,5,ecog_124,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_124-fooof.json,1.4971483321893797,1.07462093087483,2.711949478942758,13.402913068754483,0.9834820356705656
332,DBS3012,5,ecog_125,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_125-fooof.json,1.4814867616330276,1.1080017115415177,2.8383908789275205,12.411332773381258,0.9870035286443862
333,DBS3012,5,ecog_126,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_126-fooof.json,1.1647867732312183,1.2065302408557668,3.1216729964143295,9.892131723467354,0.9909429029103403
334,DBS3012,5,ecog_127,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_127-fooof.json,1.1870303775971414,1.2417982330191726,3.279511684820904,9.120568272411912,0.9955547313816683
335,DBS3012,5,ecog_128,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_128-fooof.json,1.3388432210982397,1.2288593819763833,3.374901157930071,9.39638384807795,0.9942308233107963
336,DBS3012,5,ecog_129,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_129-fooof.json,1.4622776425585087,1.2289400416451977,3.3958290638830886,9.394638859680573,0.9947191464360712
337,DBS3012,5,ecog_130,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_130-fooof.json,1.446512565365163,1.2853113155588654,3.5208876933093762,8.251042347443516,0.9954739535097287
338,DBS3012,5,ecog_131,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_131-fooof.json,1.4855865169467226,1.3108230120939581,3.4254077631526756,7.7803139074038095,0.9944991490083923
339,DBS3012,5,ecog_132,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_132-fooof.json,1.465531536481768,1.331929903781545,3.45527633190924,7.411228916305678,0.9942893099995211
340,DBS3012,5,ecog_134,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_134-fooof.json,2.2969134545963277,1.2427785078814533,3.335605669261399,9.100004849471098,0.9782035113138189
341,DBS3012,5,ecog_136,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_136-fooof.json,2.3157268575364345,0.9905952283001354,2.589026586460589,16.2639077894287,0.978735010285034
342,DBS3012,5,ecog_137,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_137-fooof.json,2.0256084675152106,1.1940453980191612,3.3909117723050453,10.180631867912991,0.9852157995998471
343,DBS3012,5,ecog_138,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_138-fooof.json,2.0811122415682357,1.1125396358631563,3.0217400188149472,12.282322477503008,0.980895838290556
344,DBS3012,5,ecog_139,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_139-fooof.json,1.7450023819228266,1.2216624313618012,3.347048034497422,9.553394242870848,0.9897969217243693
345,DBS3012,5,ecog_140,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_140-fooof.json,1.8591554625278028,1.1753413815475824,3.2538338670214504,10.628665762435414,0.9897400080396369
346,DBS3012,5,ecog_141,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_141-fooof.json,1.887425355374073,1.070737236369809,2.832293985256832,13.52330662536844,0.9815308703455105
347,DBS3012,5,ecog_142,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_142-fooof.json,1.4624254921896198,1.1646485052965003,2.822803837987533,10.893605064120388,0.979327449523333
348,DBS3012,5,ecog_143,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_143-fooof.json,2.1964887578304406,0.5219594070537876,1.745406811338517,47.847662337878084,0.965914450438794
349,DBS3012,5,ecog_144,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_144-fooof.json,2.6855270911021702,0.548637789324911,2.4951802219155823,44.99687385282923,0.9803926129407836
350,DBS3012,5,ecog_145,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_145-fooof.json,2.207854077384507,0.9165777129017171,2.719607756729911,19.28601138234076,0.9830456209131686
351,DBS3012,5,ecog_146,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_146-fooof.json,2.0087177397788016,1.029046220063577,2.8336535240543426,14.885859362422611,0.9844677945722328
352,DBS3012,5,ecog_147,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_147-fooof.json,1.94295402760629,1.0465035708272945,2.890172981918442,14.299358707355994,0.9836183149947892
353,DBS3012,5,ecog_148,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_148-fooof.json,1.9343186646371278,1.0450468960265291,2.987065777424021,14.347400963882636,0.983888690557749
354,DBS3012,5,ecog_149,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_149-fooof.json,2.080138879233662,1.189300019666312,3.267703028744825,10.292481900960286,0.995982909655169
355,DBS3012,5,ecog_150,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_150-fooof.json,2.182813168103116,1.0829530973049666,2.835984744546802,13.14822218341671,0.9837957788050352
356,DBS3012,5,ecog_151,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_151-fooof.json,2.0574756054424483,1.0932203898294846,2.941600326813993,12.841026487737714,0.9858864912025621
357,DBS3012,5,ecog_152,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_152-fooof.json,1.902269199278766,1.2402616864947411,3.340072401976354,9.152894259989782,0.9947975251713764
358,DBS3012,5,ecog_153,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_153-fooof.json,2.1120304132104977,1.1514719500510329,2.876351513005375,11.229183570880405,0.9861761791573527
359,DBS3012,5,ecog_154,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_154-fooof.json,2.08966720643923,1.1514841166585033,2.7785882108576154,11.228868993650586,0.9865916194804938
360,DBS3012,5,ecog_155,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_155-fooof.json,1.9900805452404629,1.1862391232626934,2.9642851914745534,10.365279285930997,0.9832763485317613
361,DBS3012,5,ecog_156,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_156-fooof.json,2.0197535595923695,1.1746730658723143,2.8892600941212376,10.645034315364015,0.9653461153308032
362,DBS3012,5,ecog_157,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_157-fooof.json,2.0858292135982497,1.0043012460472946,2.614500758851709,15.758645488089693,0.9778884661793226
363,DBS3012,5,ecog_158,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_158-fooof.json,1.7762775421022257,1.0950083415289733,2.8250418090611498,12.78826979724697,0.9829153951829959
364,DBS3012,5,ecog_159,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_159-fooof.json,2.0105374707598096,1.0310618983681026,2.666356671185521,14.816930141116208,0.9699488447128609
365,DBS3012,5,ecog_161,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_161-fooof.json,2.014542052173315,0.9929782681468275,2.672602653521401,16.17490965129438,0.9854154534188859
366,DBS3012,5,ecog_162,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_162-fooof.json,1.9358202380352436,1.1400325537468314,3.1452321095472286,11.528892187482425,0.9900014475638333
367,DBS3012,5,ecog_163,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_163-fooof.json,2.015097043735391,1.2162248068251917,3.529600529147182,9.673760361027217,0.987244409757696
369,DBS3012,5,ecog_201,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_201-fooof.json,1.6558761431330427,1.342573474877117,3.858856985491027,7.231804159958986,0.9907301544809745
370,DBS3012,5,ecog_202,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_202-fooof.json,1.893105643526305,1.345838491132119,3.9560868038777324,7.1776394766977045,0.9963280281831534
371,DBS3012,5,ecog_203,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3012-5-ecog_203-fooof.json,1.6309851852032533,1.288439126223857,3.8783221907157635,8.191831402201908,0.9920923190057248
787,DBS3014,4,ecog_101,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_101-fooof.json,3.1141315636523075,0.8884503367549216,3.5923222079567156,20.57641899829561,0.9979668150563865
788,DBS3014,4,ecog_102,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_102-fooof.json,3.1027837156382385,0.8695930678229845,3.691449316342316,21.489537260343806,0.9990685482699926
789,DBS3014,4,ecog_103,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_103-fooof.json,3.0412888713630957,0.8001153036174994,3.526601204526636,25.21766249805571,0.998306590787938
790,DBS3014,4,ecog_104,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_104-fooof.json,3.0947114628532777,0.7684236398467629,3.352468000393232,27.12667047666087,0.9989258157238555
791,DBS3014,4,ecog_105,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_105-fooof.json,3.6098508751953684,-0.42990898006494555,1.9546912350779366,428.28129945682946,0.9892616180394315
792,DBS3014,4,ecog_106,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_106-fooof.json,3.177195613245551,0.7284935242806472,3.010189995303126,29.73901687696483,0.9983649074614686
793,DBS3014,4,ecog_107,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_107-fooof.json,3.0107135450129285,0.746165908417564,3.2791739634993986,28.55316291130269,0.9991903669500043
794,DBS3014,4,ecog_108,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_108-fooof.json,2.6292029355977613,0.5401093281107036,2.717352606308686,45.88923349064822,0.9983635739847181
795,DBS3014,4,ecog_109,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_109-fooof.json,2.5579814873355406,0.5598660539516098,2.7805574629856995,43.84843299791943,0.9979008983321732
796,DBS3014,4,ecog_110,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_110-fooof.json,2.356195125518321,0.5764814492054662,2.8197964632078514,42.20254896553281,0.9917415706040951
797,DBS3014,4,ecog_111,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_111-fooof.json,2.338850388188313,0.5964625303423376,2.877496406557729,40.304877107882575,0.9985826984416137
798,DBS3014,4,ecog_112,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_112-fooof.json,3.610053552504833,0.18405128477897775,2.886411213557943,104.17628037964384,0.9988526433281374
799,DBS3014,4,ecog_113,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_113-fooof.json,2.2568550473017557,0.6994480384810178,2.9440085247998327,31.795971069837773,0.999006806177354
800,DBS3014,4,ecog_114,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_114-fooof.json,2.0934685688045924,0.7408662118086783,2.997371270088051,28.903731873687107,0.9981752846109789
801,DBS3014,4,ecog_115,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_115-fooof.json,2.1295741688717293,0.7008861997275807,2.9425911489156795,31.690853216946827,0.9983673187216586
802,DBS3014,4,ecog_116,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_116-fooof.json,2.7905922532214156,0.44651668067305017,2.74019734741513,56.92505396105698,0.9952475167401014
803,DBS3014,4,ecog_117,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_117-fooof.json,2.3762573122044155,0.9299065432812883,3.3082215441109932,18.703099674814588,0.9992843626032694
804,DBS3014,4,ecog_118,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_118-fooof.json,2.4762175141126894,0.9312666639589301,3.0157881279147953,18.64461705256013,0.9986028826187059
805,DBS3014,4,ecog_119,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_119-fooof.json,2.3542480465405147,0.8947307117467865,3.1654672595727718,20.28100256126115,0.9969852331946147
806,DBS3014,4,ecog_120,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_120-fooof.json,2.2180263786443604,0.9066545411283956,3.2368958426237984,19.731749371720298,0.9989189240659657
807,DBS3014,4,ecog_121,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_121-fooof.json,2.2267924744469605,0.8783973588467955,3.1456593433822424,21.0582740281103,0.9985796267382683
808,DBS3014,4,ecog_122,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_122-fooof.json,3.2469902612718258,0.8968418900931886,3.385093340389813,20.18265244675998,0.9987276942552384
809,DBS3014,4,ecog_123,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_123-fooof.json,3.1767452743012154,0.9457492513389195,3.380563326699777,18.033120316656394,0.9972452946077858
810,DBS3014,4,ecog_124,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_124-fooof.json,3.0211818671563755,0.8545546328611446,3.5091660442263164,22.246694900877003,0.9973678329750506
811,DBS3014,4,ecog_125,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_125-fooof.json,2.9262835386846744,0.8683434250091508,3.3584248129482552,21.5514604929359,0.9984668451193511
812,DBS3014,4,ecog_126,ecog,../fooof_fits_dbs_20211003_r4_fir1_pw1/DBS3014-4-ecog_126-fooof.json,2.9357150197577635,0.928681060196672,3.238532001104475,18.75595022146742,0.9992452798152408
